,ReportDate,TotalCases,perc0to9,perc10to19,perc20to29,perc30to39,perc40to49,perc50to59,perc60to69,perc70to79,perc80plus,percMale,percFemale
341,02/08/2021 03:00:00 PM,364553,0.00016753224995811694,0.00017446932247746437,0.0005135175955293763,0.0011602771949901457,0.0035799093329495573,0.00999454842813011,0.030523060373806643,0.08584763341504809,0.238753099539497,0.02148987219120565,0.01813578561377629
342,02/09/2021 03:00:00 PM,365529,0.00016704716298234867,0.00017381731799878328,0.0005121484628014521,0.0011572239307567928,0.003589955305056452,0.009949797923047647,0.03058678328995734,0.08620446533490012,0.23982188295165394,0.021545699775110286,0.018198324168084062
343,02/10/2021 03:00:00 PM,366666,0.00016627868307283005,0.00017319516208180586,0.0005105871752515393,0.001153566575013432,0.0035987968201675858,0.009953574073739545,0.03059068909270797,0.08651817116060961,0.2403018761461419,0.02156941419236501,0.0182304402568078
344,02/11/2021 03:00:00 PM,367865,0.0001655263738689031,0.0001725278201109929,0.0005091039770004791,0.0011505122143420016,0.0035894139076395586,0.009991358824800173,0.030535571542765788,0.08641456582633053,0.2400590136293382,0.02157977431795458,0.018206803567724538
345,02/12/2021 03:00:00 PM,368977,0.00016498927569707968,0.00017192469698272157,0.0005076217919049254,0.0011475461376426572,0.003579633488272693,0.009962662454225606,0.03066995937226161,0.08668341708542714,0.2401343408900084,0.021602934308398547,0.018257591817951488
346,02/13/2021 03:00:00 PM,370136,0.0001643925694558606,0.00017111567419575633,0.0005062160351373483,0.0011439137520371067,0.0035685752330226364,0.009949714572037006,0.03071220545406407,0.08697065378900445,0.24061409630146546,0.021612295398306433,0.01829431783025678
347,02/14/2021 03:00:00 PM,370983,0.00016378227875743845,0.00017058054244612497,0.0005053432618421248,0.0011572626047791819,0.0035613040396881646,0.00994412011497331,0.03071032479535252,0.08710559236436084,0.24051249912958708,0.021625019110877063,0.01828873043800352
348,02/15/2021 03:00:00 PM,371705,0.00016346992153443767,0.00017009695526450075,0.0005044884635358706,0.0011553654233477494,0.0035543766578249336,0.009959378563283923,0.03082841483979764,0.08712944549784951,0.2410652204144069,0.021660996643195405,0.018315695426467642
349,02/16/2021 03:00:00 PM,372221,0.0001632386549134835,0.00016981772897090456,0.0005037037037037037,0.0011538701428304122,0.0035501077395881167,0.01,0.03083642486910306,0.08718540752713,0.2422390443780818,0.021731524536138323,0.018352622645669777
350,02/17/2021 03:00:00 PM,372980,0.00016271627705158106,0.00016938147531264997,0.0005026611472501478,0.0011518764690316454,0.003543223804823015,0.009961998792484996,0.030930812655901273,0.08740146591066243,0.2422834154123604,0.021736682058790403,0.01836745138178096
351,02/18/2021 03:00:00 PM,373966,0.00016207455429497568,0.0001688761293591151,0.0005014157621519585,0.0011649761568213238,0.0035531477018873898,0.01002106903206388,0.03100206855018198,0.08737016269877747,0.2423404108167923,0.021776484990060758,0.01838332890894611
352,02/19/2021 03:00:00 PM,374974,0.00016148132199375606,0.0001682604672032306,0.0004999117802740693,0.0011623221647087995,0.0035808948726500376,0.0099954084696076,0.030917874396135265,0.08723141063820039,0.24278414583621047,0.021757636174240303,0.01837935809710003
353,02/20/2021 03:00:00 PM,375737,0.00016107382550335572,0.0001677336389812977,0.0004988775255674732,0.0011603799857660055,0.0035739939382259675,0.010028198801550934,0.031019471886974428,0.08722100256128797,0.2429004687069203,0.02177156620042582,0.01839034900502063
354,02/21/2021 03:00:00 PM,376355,0.0001606253680998019,0.00016732201121057475,0.0004981101116352662,0.0011585516559565003,0.0035687420184385005,0.010013727077540389,0.031052343892344934,0.08746289107102079,0.24308137133415944,0.02178121704781937,0.018410292312219075
355,02/22/2021 03:00:00 PM,376966,0.00016029066039752085,0.0001668799020971241,0.0004972214097689382,0.0011568361303060217,0.0035638790377526598,0.010068706180041822,0.031085120207927225,0.0874543795620438,0.2434142650801293,0.021796407185628742,0.018420692763914285
356,02/23/2021 03:00:00 PM,377628,0.00016002560409665546,0.00016637550952499792,0.0004961692812842028,0.0011552502271992113,0.003576600310553588,0.010070705475726792,0.03115192073249812,0.08778243440233237,0.2440733869305298,0.021841975061567796,0.018463172267313966
357,02/24/2021 03:00:00 PM,378490,0.00015962541236564862,0.00016582372937567366,0.0004949846409177598,0.0011529238147943183,0.003586101246431307,0.010068112972982438,0.031131123359987578,0.08798800163614053,0.24480131768581428,0.021855226454750642,0.018499548360726054
358,02/25/2021 03:00:00 PM,379466,0.00015917652676818592,0.0001653211363072769,0.0004936335786982592,0.0011346386789125868,0.003577568989770931,0.010059905339085178,0.031114551083591332,0.08804318243672321,0.24509803921568626,0.021815829056804105,0.018516467472839495
359,02/26/2021 03:00:00 PM,380436,0.00015865460891638903,0.00016471750947125678,0.0004921188611790589,0.0011321389777091014,0.0035692627566490513,0.010037466236821469,0.031239546074470548,0.08836050724637681,0.24575575027382257,0.02183562625789198,0.018565307588368555
360,02/27/2021 03:00:00 PM,381272,0.00015815277558121145,0.00016420361247947455,0.0004908896653287517,0.0011297537442176455,0.0035631507939253466,0.010034608093772282,0.03124919758633971,0.0885492040520984,0.2458982772764561,0.021844967295811993,0.018562240903098385
361,02/28/2021 03:00:00 PM,382099,0.00015770383220312253,0.00016370631087828436,0.0004896736469164962,0.0011276362306473242,0.0035565684294124756,0.010029846602346081,0.03127082585738453,0.0885247381726255,0.2459049959049959,0.021834348756792358,0.018553441816026292
362,03/01/2021 03:00:00 PM,382702,0.00015728216420257942,0.0001633275261324042,0.0004888709955714039,0.001126023311725859,0.003552030347443745,0.010068102656523472,0.031302789864346044,0.08848320937570431,0.24575635694321357,0.02182204783094763,0.01855403394164594
363,03/02/2021 03:00:00 PM,383170,0.00015709273707912238,0.0001630833627789405,0.0004881901069710676,0.0011397137039175758,0.003548664944013781,0.01007460748844536,0.03141776164425584,0.08858879135719108,0.24647455548743102,0.021870125605451114,0.01859270160385124
